,date,home_team,score,away_team
555,19-02-2023,Paris SG,4 - 3,Lille
556,26-02-2023,Marseille,0 - 3,Paris SG
557,04-03-2023,Paris SG,4 - 2,Nantes
558,11-03-2023,Brest,1 - 2,Paris SG
559,19-03-2023,Paris SG,0 - 2,Rennes
560,02-04-2023,Paris SG,0 - 1,Lyon
561,08-04-2023,Nice,0 - 2,Paris SG
562,15-04-2023,Paris SG,3 - 1,Lens
563,21-04-2023,Angers,1 - 2,Paris SG
564,30-04-2023,Paris SG,1 - 3,Lorient
565,07-05-2023,Troyes,1 - 3,Paris SG
566,13-05-2023,Paris SG,5 - 0,Ajaccio
567,21-05-2023,Auxerre,1 - 2,Paris SG
568,27-05-2023,Strasbourg,1 - 1,Paris SG
569,03-06-2023,Paris SG,2 - 3,Clermont
570,07-08-2022,Marseille,4 - 1,Reims
571,14-08-2022,Reims,2 - 4,Clermont
572,21-08-2022,Strasbourg,1 - 1,Reims
573,28-08-2022,Reims,1 - 1,Lyon
574,31-08-2022,Angers,2 - 4,Reims
575,04-09-2022,Reims,1 - 1,Lens
576,11-09-2022,Toulouse,1 - 0,Reims
577,18-09-2022,Reims,0 - 3,Monaco
578,02-10-2022,Troyes,2 - 2,Reims
579,08-10-2022,Reims,0 - 0,Paris SG
580,15-10-2022,Lorient,0 - 0,Reims
581,23-10-2022,Reims,2 - 1,Auxerre
582,30-10-2022,Brest,0 - 0,Reims
583,06-11-2022,Reims,1 - 0,Nantes
584,13-11-2022,Montpellier,1 - 1,Reims
585,29-12-2022,Reims,3 - 1,Rennes
586,02-01-2023,Lille,1 - 1,Reims
587,11-01-2023,Ajaccio,0 - 1,Reims
588,15-01-2023,Reims,0 - 0,Nice
589,29-01-2023,Paris SG,1 - 1,Reims
590,01-02-2023,Reims,4 - 2,Lorient
591,05-02-2023,Auxerre,0 - 0,Reims
592,12-02-2023,Reims,4 - 0,Troyes
593,18-02-2023,Nice,0 - 0,Reims
594,26-02-2023,Reims,3 - 0,Toulouse
595,05-03-2023,Reims,1 - 0,Ajaccio
596,12-03-2023,Monaco,0 - 1,Reims
597,19-03-2023,Reims,1 - 2,Marseille
598,02-04-2023,Nantes,0 - 3,Reims
599,09-04-2023,Reims,1 - 1,Brest
600,15-04-2023,Rennes,3 - 0,Reims
601,23-04-2023,Reims,0 - 2,Strasbourg
602,30-04-2023,Clermont,1 - 0,Reims
603,06-05-2023,Reims,1 - 0,Lille
604,12-05-2023,Lens,2 - 1,Reims
605,21-05-2023,Reims,2 - 2,Angers
606,27-05-2023,Lyon,3 - 0,Reims
607,03-06-2023,Reims,1 - 3,Montpellier
608,07-08-2022,Rennes,0 - 1,Lorient
609,13-08-2022,Monaco,1 - 1,Rennes
610,21-08-2022,Rennes,2 - 1,Ajaccio
611,27-08-2022,Lens,2 - 1,Rennes
612,31-08-2022,Rennes,3 - 1,Brest
613,04-09-2022,Troyes,1 - 1,Rennes
614,11-09-2022,Rennes,5 - 0,Auxerre
615,18-09-2022,Marseille,1 - 1,Rennes
616,01-10-2022,Strasbourg,1 - 3,Rennes
617,09-10-2022,Rennes,3 - 0,Nantes
618,16-10-2022,Rennes,3 - 2,Lyon
619,23-10-2022,Angers,1 - 2,Rennes
620,30-10-2022,Rennes,3 - 0,Montpellier
621,06-11-2022,Lille,1 - 1,Rennes
622,12-11-2022,Rennes,2 - 1,Toulouse
623,29-12-2022,Reims,3 - 1,Rennes
624,02-01-2023,Rennes,2 - 1,Nice
625,11-01-2023,Clermont,2 - 1,Rennes
626,15-01-2023,Rennes,1 - 0,Paris SG
627,27-01-2023,Lorient,2 - 1,Rennes
628,01-02-2023,Rennes,3 - 0,Strasbourg
629,04-02-2023,Rennes,1 - 3,Lille
630,12-02-2023,Toulouse,3 - 1,Rennes
631,19-02-2023,Rennes,2 - 0,Clermont
632,26-02-2023,Nantes,0 - 1,Rennes
633,05-03-2023,Rennes,0 - 1,Marseille
634,11-03-2023,Auxerre,0 - 0,Rennes
635,19-03-2023,Paris SG,0 - 2,Rennes
636,01-04-2023,Rennes,0 - 1,Lens
637,09-04-2023,Lyon,3 - 1,Rennes
638,15-04-2023,Rennes,3 - 0,Reims
639,23-04-2023,Montpellier,1 - 0,Rennes
640,30-04-2023,Rennes,4 - 2,Angers
641,06-05-2023,Nice,2 - 1,Rennes
642,14-05-2023,Rennes,4 - 0,Troyes
643,21-05-2023,Ajaccio,0 - 5,Rennes
644,27-05-2023,Rennes,2 - 0,Monaco
645,03-06-2023,Brest,1 - 2,Rennes
646,06-08-2022,Strasbourg,1 - 2,Monaco
647,14-08-2022,Nice,1 - 1,Strasbourg
648,21-08-2022,Strasbourg,1 - 1,Reims
649,27-08-2022,Auxerre,1 - 0,Strasbourg
650,31-08-2022,Strasbourg,1 - 1,Nantes
651,04-09-2022,Brest,1 - 1,Strasbourg
652,11-09-2022,Strasbourg,0 - 0,Clermont
653,17-09-2022,Montpellier,2 - 1,Strasbourg
654,01-10-2022,Strasbourg,1 - 3,Rennes
655,09-10-2022,Angers,2 - 3,Strasbourg
656,14-10-2022,Strasbourg,0 - 3,Lille
657,23-10-2022,Toulouse,2 - 2,Strasbourg
658,29-10-2022,Strasbourg,2 - 2,Marseille
659,05-11-2022,Ajaccio,4 - 2,Strasbourg
660,13-11-2022,Strasbourg,1 - 1,Lorient
661,28-12-2022,Paris SG,2 - 1,Strasbourg
662,02-01-2023,Strasbourg,2 - 3,Troyes
663,11-01-2023,Strasbourg,2 - 2,Lens
664,14-01-2023,Lyon,1 - 2,Strasbourg
665,29-01-2023,Strasbourg,1 - 2,Toulouse
666,01-02-2023,Rennes,3 - 0,Strasbourg
667,05-02-2023,Strasbourg,2 - 0,Montpellier
668,12-02-2023,Lille,2 - 0,Strasbourg
669,18-02-2023,Strasbourg,2 - 1,Angers
670,26-02-2023,Clermont,1 - 1,Strasbourg
671,05-03-2023,Strasbourg,0 - 1,Brest
672,12-03-2023,Marseille,2 - 2,Strasbourg
673,19-03-2023,Strasbourg,2 - 0,Auxerre
674,02-04-2023,Monaco,4 - 3,Strasbourg
675,07-04-2023,Lens,2 - 1,Strasbourg
676,16-04-2023,Strasbourg,3 - 1,Ajaccio
677,23-04-2023,Reims,0 - 2,Strasbourg
678,28-04-2023,Strasbourg,1 - 2,Lyon
679,07-05-2023,Nantes,0 - 2,Strasbourg
680,13-05-2023,Strasbourg,2 - 0,Nice
681,21-05-2023,Troyes,1 - 1,Strasbourg
682,27-05-2023,Strasbourg,1 - 1,Paris SG
683,03-06-2023,Lorient,2 - 1,Strasbourg
684,07-08-2022,Toulouse,1 - 1,Nice
685,14-08-2022,Troyes,0 - 3,Toulouse
686,21-08-2022,Toulouse,2 - 2,Lorient
687,28-08-2022,Nantes,3 - 1,Toulouse
688,31-08-2022,Toulouse,0 - 3,Paris SG
689,04-09-2022,Clermont,2 - 0,Toulouse
690,11-09-2022,Toulouse,1 - 0,Reims
691,17-09-2022,Lille,2 - 1,Toulouse
692,02-10-2022,Toulouse,4 - 2,Montpellier
693,07-10-2022,Lyon,1 - 1,Toulouse
694,16-10-2022,Toulouse,3 - 2,Angers
695,23-10-2022,Toulouse,2 - 2,Strasbourg
696,28-10-2022,Lens,3 - 0,Toulouse
697,06-11-2022,Toulouse,0 - 2,Monaco
698,12-11-2022,Rennes,2 - 1,Toulouse
699,29-12-2022,Marseille,6 - 1,Toulouse
700,01-01-2023,Toulouse,2 - 0,Ajaccio
701,11-01-2023,Auxerre,0 - 5,Toulouse
702,15-01-2023,Toulouse,1 - 1,Brest
703,29-01-2023,Strasbourg,1 - 2,Toulouse
704,01-02-2023,Toulouse,4 - 1,Troyes
705,04-02-2023,Paris SG,2 - 1,Toulouse
706,12-02-2023,Toulouse,3 - 1,Rennes
707,19-02-2023,Toulouse,2 - 3,Marseille
708,26-02-2023,Reims,3 - 0,Toulouse
709,05-03-2023,Toulouse,0 - 1,Clermont
710,12-03-2023,Angers,0 - 2,Toulouse
711,18-03-2023,Toulouse,0 - 2,Lille
712,02-04-2023,Brest,3 - 1,Toulouse
713,09-04-2023,Montpellier,1 - 2,Toulouse
714,14-04-2023,Toulouse,1 - 2,Lyon
715,23-04-2023,Lorient,0 - 1,Toulouse
716,02-05-2023,Toulouse,0 - 1,Lens
717,07-05-2023,Ajaccio,0 - 0,Toulouse
718,14-05-2023,Toulouse,0 - 0,Nantes
719,21-05-2023,Nice,0 - 0,Toulouse
720,27-05-2023,Toulouse,1 - 1,Auxerre
721,03-06-2023,Monaco,1 - 2,Toulouse
722,07-08-2022,Montpellier,3 - 2,Troyes
723,14-08-2022,Troyes,0 - 3,Toulouse
724,19-08-2022,Lyon,4 - 1,Troyes
725,28-08-2022,Troyes,3 - 1,Angers
726,31-08-2022,Monaco,2 - 4,Troyes
727,04-09-2022,Troyes,1 - 1,Rennes
728,09-09-2022,Lens,1 - 0,Troyes
729,18-09-2022,Clermont,1 - 3,Troyes
730,02-10-2022,Troyes,2 - 2,Reims
731,09-10-2022,Nice,3 - 2,Troyes
732,16-10-2022,Troyes,1 - 1,Ajaccio
733,23-10-2022,Troyes,2 - 2,Lorient
734,29-10-2022,Paris SG,4 - 3,Troyes
735,04-11-2022,Troyes,1 - 1,Auxerre
736,13-11-2022,Brest,2 - 1,Troyes
737,28-12-2022,Troyes,0 - 0,Nantes
738,02-01-2023,Strasbourg,2 - 3,Troyes
739,11-01-2023,Troyes,0 - 2,Marseille
740,15-01-2023,Lille,5 - 1,Troyes
741,28-01-2023,Troyes,1 - 1,Lens
742,01-02-2023,Toulouse,4 - 1,Troyes
743,04-02-2023,Troyes,1 - 3,Lyon
744,12-02-2023,Reims,4 - 0,Troyes
745,19-02-2023,Troyes,0 - 1,Montpellier
746,26-02-2023,Ajaccio,2 - 1,Troyes
747,05-03-2023,Troyes,2 - 2,Monaco
748,12-03-2023,Lorient,2 - 0,Troyes
749,19-03-2023,Troyes,2 - 2,Brest
750,01-04-2023,Auxerre,1 - 0,Troyes
751,09-04-2023,Troyes,0 - 2,Clermont
752,16-04-2023,Marseille,3 - 1,Troyes
753,23-04-2023,Nantes,2 - 2,Troyes
754,30-04-2023,Troyes,0 - 1,Nice
755,07-05-2023,Troyes,1 - 3,Paris SG
756,14-05-2023,Rennes,4 - 0,Troyes
757,21-05-2023,Troyes,1 - 1,Strasbourg
758,27-05-2023,Angers,2 - 1,Troyes
759,03-06-2023,Troyes,1 - 1,Lille
