,date,home_team,score,away_team
475,04-06-2023,Genk,2 - 2,Royal Antwerp
476,23-07-2022,Zulte-Waregem,2 - 0,Seraing United
477,31-07-2022,Seraing United,0 - 1,Kortrijk
478,07-08-2022,Anderlecht,3 - 1,Seraing United
479,13-08-2022,Seraing United,0 - 1,Charleroi
480,19-08-2022,Eupen,1 - 3,Seraing United
481,27-08-2022,Seraing United,0 - 4,Genk
482,03-09-2022,Mechelen,2 - 3,Seraing United
483,10-09-2022,Seraing United,0 - 2,Club Brugge
484,16-09-2022,Royal Antwerp,2 - 1,Seraing United
485,30-09-2022,Standard,0 - 2,Seraing United
486,08-10-2022,Seraing United,1 - 1,Oostende
487,14-10-2022,KVC Westerlo,2 - 2,Seraing United
488,18-10-2022,Seraing United,0 - 1,Cercle Brugge
489,23-10-2022,Gent,2 - 1,Seraing United
490,30-10-2022,Seraing United,1 - 2,Union St. Gilloise
491,05-11-2022,Seraing United,1 - 2,Sint-Truidense
492,11-11-2022,Oud-Heverlee Leuven,5 - 0,Seraing United
493,23-12-2022,Seraing United,0 - 1,Eupen
494,07-01-2023,Oostende,1 - 2,Seraing United
495,14-01-2023,Seraing United,1 - 1,Standard
496,18-01-2023,Kortrijk,3 - 2,Seraing United
497,22-01-2023,Seraing United,0 - 1,Anderlecht
498,29-01-2023,Genk,4 - 0,Seraing United
499,04-02-2023,Seraing United,2 - 1,Oud-Heverlee Leuven
500,11-02-2023,Charleroi,3 - 0,Seraing United
501,18-02-2023,Seraing United,1 - 1,Zulte-Waregem
502,25-02-2023,Seraing United,0 - 2,Mechelen
503,04-03-2023,Cercle Brugge,3 - 1,Seraing United
504,11-03-2023,Seraing United,0 - 2,Royal Antwerp
505,18-03-2023,Sint-Truidense,2 - 1,Seraing United
506,01-04-2023,Seraing United,0 - 5,Gent
507,07-04-2023,Club Brugge,2 - 0,Seraing United
508,16-04-2023,Union St. Gilloise,2 - 1,Seraing United
509,22-04-2023,Seraing United,1 - 1,KVC Westerlo
510,23-07-2022,Sint-Truidense,1 - 1,Union St. Gilloise
511,30-07-2022,Gent,1 - 1,Sint-Truidense
512,06-08-2022,Kortrijk,0 - 0,Sint-Truidense
513,14-08-2022,Sint-Truidense,0 - 3,Anderlecht
514,20-08-2022,Oostende,0 - 1,Sint-Truidense
515,27-08-2022,Sint-Truidense,3 - 1,Mechelen
516,03-09-2022,Genk,0 - 0,Sint-Truidense
517,09-09-2022,Sint-Truidense,1 - 2,Standard
518,17-09-2022,Zulte-Waregem,0 - 3,Sint-Truidense
519,02-10-2022,Sint-Truidense,0 - 1,Eupen
520,07-10-2022,Royal Antwerp,2 - 0,Sint-Truidense
521,15-10-2022,Sint-Truidense,2 - 1,Charleroi
522,19-10-2022,Club Brugge,3 - 0,Sint-Truidense
523,22-10-2022,Sint-Truidense,0 - 0,Oud-Heverlee Leuven
524,29-10-2022,KVC Westerlo,2 - 3,Sint-Truidense
525,05-11-2022,Seraing United,1 - 2,Sint-Truidense
526,12-11-2022,Sint-Truidense,0 - 1,Cercle Brugge
527,27-12-2022,Sint-Truidense,2 - 0,Zulte-Waregem
528,06-01-2023,Standard,1 - 1,Sint-Truidense
529,14-01-2023,Eupen,0 - 2,Sint-Truidense
530,19-01-2023,Sint-Truidense,1 - 1,Club Brugge
531,22-01-2023,Sint-Truidense,0 - 3,Gent
532,28-01-2023,Oud-Heverlee Leuven,1 - 1,Sint-Truidense
533,04-02-2023,Sint-Truidense,1 - 0,Kortrijk
534,12-02-2023,Anderlecht,3 - 1,Sint-Truidense
535,19-02-2023,Sint-Truidense,0 - 1,KVC Westerlo
536,26-02-2023,Charleroi,1 - 0,Sint-Truidense
537,05-03-2023,Sint-Truidense,2 - 2,Genk
538,11-03-2023,Mechelen,1 - 0,Sint-Truidense
539,18-03-2023,Sint-Truidense,2 - 1,Seraing United
540,02-04-2023,Union St. Gilloise,2 - 1,Sint-Truidense
541,09-04-2023,Sint-Truidense,5 - 0,Oostende
542,15-04-2023,Cercle Brugge,3 - 1,Sint-Truidense
543,23-04-2023,Sint-Truidense,0 - 1,Royal Antwerp
544,22-07-2022,Standard,2 - 2,Gent
545,31-07-2022,Genk,3 - 1,Standard
546,07-08-2022,Standard,2 - 0,Cercle Brugge
547,13-08-2022,KVC Westerlo,4 - 2,Standard
548,21-08-2022,Standard,1 - 3,Oud-Heverlee Leuven
549,28-08-2022,Kortrijk,0 - 1,Standard
550,03-09-2022,Standard,1 - 0,Oostende
551,09-09-2022,Sint-Truidense,1 - 2,Standard
552,18-09-2022,Standard,3 - 0,Club Brugge
553,30-09-2022,Standard,0 - 2,Seraing United
554,09-10-2022,Charleroi,0 - 1,Standard
555,16-10-2022,Standard,3 - 0,Royal Antwerp
556,19-10-2022,Mechelen,2 - 0,Standard
557,23-10-2022,Standard,3 - 1,Anderlecht
558,29-10-2022,Zulte-Waregem,0 - 3,Standard
559,05-11-2022,Eupen,2 - 0,Standard
560,13-11-2022,Standard,2 - 3,Union St. Gilloise
561,23-12-2022,Gent,0 - 0,Standard
562,06-01-2023,Standard,1 - 1,Sint-Truidense
563,14-01-2023,Seraing United,1 - 1,Standard
564,17-01-2023,Standard,2 - 0,Mechelen
565,22-01-2023,Royal Antwerp,4 - 1,Standard
566,27-01-2023,Standard,3 - 1,Eupen
567,04-02-2023,Cercle Brugge,1 - 1,Standard
568,12-02-2023,Standard,0 - 2,Kortrijk
569,18-02-2023,Union St. Gilloise,2 - 4,Standard
570,26-02-2023,Anderlecht,2 - 2,Standard
571,04-03-2023,Standard,2 - 0,KVC Westerlo
572,12-03-2023,Club Brugge,2 - 0,Standard
573,18-03-2023,Standard,2 - 2,Zulte-Waregem
574,01-04-2023,Oostende,1 - 3,Standard
575,09-04-2023,Standard,2 - 0,Genk
576,14-04-2023,Standard,3 - 1,Charleroi
577,23-04-2023,Oud-Heverlee Leuven,3 - 2,Standard
578,29-04-2023,Cercle Brugge,0 - 0,Standard
579,06-05-2023,Standard,1 - 2,Gent
580,13-05-2023,Standard,2 - 2,KVC Westerlo
581,20-05-2023,KVC Westerlo,3 - 0,Standard
582,27-05-2023,Standard,0 - 4,Cercle Brugge
583,03-06-2023,Gent,3 - 1,Standard
584,23-07-2022,Sint-Truidense,1 - 1,Union St. Gilloise
585,29-07-2022,Union St. Gilloise,1 - 0,Charleroi
586,06-08-2022,Mechelen,3 - 0,Union St. Gilloise
587,13-08-2022,Union St. Gilloise,2 - 1,Kortrijk
588,28-08-2022,Union St. Gilloise,2 - 1,Anderlecht
589,31-08-2022,Royal Antwerp,4 - 2,Union St. Gilloise
590,04-09-2022,Zulte-Waregem,1 - 3,Union St. Gilloise
591,11-09-2022,Union St. Gilloise,1 - 2,Genk
592,18-09-2022,Eupen,1 - 2,Union St. Gilloise
593,01-10-2022,Oud-Heverlee Leuven,0 - 3,Union St. Gilloise
594,09-10-2022,Union St. Gilloise,2 - 1,Cercle Brugge
595,16-10-2022,Oostende,1 - 6,Union St. Gilloise
596,19-10-2022,Union St. Gilloise,2 - 0,Gent
597,22-10-2022,Union St. Gilloise,2 - 2,Club Brugge
598,30-10-2022,Seraing United,1 - 2,Union St. Gilloise
599,06-11-2022,Union St. Gilloise,1 - 1,KVC Westerlo
600,13-11-2022,Standard,2 - 3,Union St. Gilloise
601,26-12-2022,Union St. Gilloise,3 - 0,Oostende
602,08-01-2023,Anderlecht,1 - 3,Union St. Gilloise
603,15-01-2023,Union St. Gilloise,2 - 0,Royal Antwerp
604,18-01-2023,Cercle Brugge,1 - 1,Union St. Gilloise
605,21-01-2023,Union St. Gilloise,1 - 0,Oud-Heverlee Leuven
606,28-01-2023,Charleroi,0 - 1,Union St. Gilloise
607,05-02-2023,Union St. Gilloise,4 - 0,Zulte-Waregem
608,10-02-2023,Club Brugge,1 - 1,Union St. Gilloise
609,18-02-2023,Union St. Gilloise,2 - 4,Standard
610,25-02-2023,KVC Westerlo,4 - 2,Union St. Gilloise
611,05-03-2023,Union St. Gilloise,2 - 1,Eupen
612,12-03-2023,Genk,1 - 2,Union St. Gilloise
613,19-03-2023,Union St. Gilloise,2 - 1,Mechelen
614,02-04-2023,Union St. Gilloise,2 - 1,Sint-Truidense
615,08-04-2023,Gent,1 - 1,Union St. Gilloise
616,16-04-2023,Union St. Gilloise,2 - 1,Seraing United
617,23-04-2023,Kortrijk,2 - 4,Union St. Gilloise
618,03-05-2023,Union St. Gilloise,0 - 2,Royal Antwerp
619,06-05-2023,Club Brugge,1 - 2,Union St. Gilloise
620,14-05-2023,Union St. Gilloise,3 - 0,Genk
621,21-05-2023,Genk,1 - 1,Union St. Gilloise
622,28-05-2023,Royal Antwerp,1 - 1,Union St. Gilloise
623,04-06-2023,Union St. Gilloise,1 - 3,Club Brugge
624,23-07-2022,Zulte-Waregem,2 - 0,Seraing United
625,31-07-2022,Royal Antwerp,1 - 0,Zulte-Waregem
626,05-08-2022,Club Brugge,1 - 1,Zulte-Waregem
627,14-08-2022,Zulte-Waregem,1 - 4,Genk
628,21-08-2022,Zulte-Waregem,1 - 3,Charleroi
629,27-08-2022,Cercle Brugge,1 - 1,Zulte-Waregem
630,04-09-2022,Zulte-Waregem,1 - 3,Union St. Gilloise
631,11-09-2022,Gent,2 - 0,Zulte-Waregem
632,17-09-2022,Zulte-Waregem,0 - 3,Sint-Truidense
633,01-10-2022,KVC Westerlo,2 - 0,Zulte-Waregem
634,08-10-2022,Zulte-Waregem,2 - 5,Oud-Heverlee Leuven
635,15-10-2022,Kortrijk,1 - 3,Zulte-Waregem
636,20-10-2022,Zulte-Waregem,3 - 2,Anderlecht
637,23-10-2022,Oostende,2 - 1,Zulte-Waregem
638,29-10-2022,Zulte-Waregem,0 - 3,Standard
639,05-11-2022,Mechelen,2 - 2,Zulte-Waregem
640,12-11-2022,Zulte-Waregem,5 - 5,Eupen
641,27-12-2022,Sint-Truidense,2 - 0,Zulte-Waregem
642,08-01-2023,Zulte-Waregem,2 - 0,Mechelen
643,14-01-2023,Genk,1 - 0,Zulte-Waregem
644,18-01-2023,Anderlecht,2 - 3,Zulte-Waregem
645,21-01-2023,Zulte-Waregem,1 - 1,KVC Westerlo
646,29-01-2023,Zulte-Waregem,1 - 2,Club Brugge
647,05-02-2023,Union St. Gilloise,4 - 0,Zulte-Waregem
648,12-02-2023,Zulte-Waregem,1 - 1,Oostende
649,18-02-2023,Seraing United,1 - 1,Zulte-Waregem
650,24-02-2023,Zulte-Waregem,3 - 3,Kortrijk
651,04-03-2023,Oud-Heverlee Leuven,4 - 2,Zulte-Waregem
652,12-03-2023,Zulte-Waregem,2 - 6,Gent
653,18-03-2023,Standard,2 - 2,Zulte-Waregem
654,31-03-2023,Zulte-Waregem,0 - 2,Royal Antwerp
655,08-04-2023,Charleroi,3 - 2,Zulte-Waregem
656,15-04-2023,Eupen,1 - 5,Zulte-Waregem
657,23-04-2023,Zulte-Waregem,2 - 3,Cercle Brugge
